date,open,high,low,close,volume
2024-04-18,0.641890,0.644071,0.641526,0.643708,1000
2024-04-19,0.643708,0.643989,0.642021,0.642302,1000
2024-04-22,0.642302,0.644238,0.641979,0.643915,1000
2024-04-23,0.643915,0.648721,0.643114,0.647920,1000
2024-04-24,0.647920,0.649229,0.647283,0.648593,1000
2024-04-25,0.648593,0.651023,0.648187,0.650618,1000
2024-04-26,0.650618,0.653217,0.650185,0.652784,1000
2024-04-29,0.652784,0.657258,0.652038,0.656513,1000
2024-04-30,0.656513,0.658012,0.647514,0.649013,1000
2024-05-01,0.649013,0.650283,0.648334,0.649604,1000
2024-05-02,0.649604,0.655728,0.648583,0.654707,1000
2024-05-03,0.654707,0.662972,0.653330,0.661594,1000
2024-05-06,0.661594,0.662938,0.660952,0.662296,1000
2024-05-07,0.662296,0.662593,0.660510,0.660808,1000
2024-05-08,0.660808,0.661269,0.658040,0.658501,1000
2024-05-09,0.658501,0.661007,0.658084,0.660589,1000
2024-05-10,0.660589,0.661646,0.659664,0.660720,1000
2024-05-13,0.660720,0.661908,0.659925,0.661113,1000
2024-05-14,0.661113,0.662698,0.660711,0.662296,1000
2024-05-15,0.662296,0.668395,0.661279,0.667379,1000
2024-05-16,0.667379,0.668849,0.666844,0.668315,1000
2024-05-17,0.668315,0.669452,0.667446,0.668583,1000
2024-05-20,0.668583,0.669049,0.667046,0.667512,1000
2024-05-21,0.667512,0.668045,0.666045,0.666578,1000
2024-05-22,0.666578,0.667171,0.663021,0.663614,1000
2024-05-23,0.663614,0.664256,0.662268,0.662910,1000
2024-05-24,0.662910,0.663905,0.661916,0.662910,1000
2024-05-28,0.662910,0.667311,0.662177,0.666578,1000
2024-05-29,0.666578,0.667513,0.660966,0.661901,1000
2024-05-30,0.661901,0.664644,0.661444,0.664187,1000
2024-05-31,0.664187,0.665095,0.663103,0.664011,1000
2024-06-03,0.664011,0.669176,0.663150,0.668315,1000
2024-06-04,0.668315,0.669114,0.663520,0.664319,1000
2024-06-05,0.664319,0.665316,0.663323,0.664319,1000
2024-06-06,0.664319,0.666550,0.663948,0.666178,1000
