date,open,high,low,close,volume
2021-08-02,1.391208,1.392035,1.387869,1.388696,1000
2021-08-03,1.388696,1.391651,1.387479,1.390434,1000
2021-08-04,1.390434,1.392908,1.388734,1.391208,1000
2021-08-05,1.391208,1.394169,1.389990,1.392952,1000
2021-08-06,1.392952,1.394073,1.386227,1.387347,1000
2021-08-09,1.387347,1.388368,1.384213,1.385233,1000
2021-08-10,1.385233,1.386734,1.382582,1.384083,1000
2021-08-11,1.384083,1.387410,1.383251,1.386578,1000
2021-08-12,1.386578,1.387230,1.382665,1.383317,1000
2021-08-13,1.383317,1.386546,1.382389,1.385617,1000
2021-08-16,1.385617,1.387311,1.383156,1.384850,1000
2021-08-17,1.384850,1.387057,1.371608,1.373815,1000
2021-08-18,1.373815,1.376444,1.372319,1.374948,1000
2021-08-19,1.374948,1.376490,1.365699,1.367241,1000
2021-08-20,1.367241,1.368172,1.361652,1.362583,1000
2021-08-23,1.362583,1.373574,1.360752,1.371742,1000
2021-08-24,1.371742,1.373705,1.369591,1.371554,1000
2021-08-25,1.371554,1.373989,1.369872,1.372307,1000
2021-08-26,1.372307,1.373799,1.369686,1.371178,1000
2021-08-27,1.371178,1.377974,1.370045,1.376842,1000
2021-08-30,1.376842,1.378432,1.374304,1.375894,1000
2021-08-31,1.375894,1.377389,1.373265,1.374759,1000
