date,open,high,low,close,volume
2023-12-21,0.750638,0.752557,0.750300,0.752219,1000
2023-12-22,0.752219,0.754602,0.751822,0.754205,1000
2023-12-26,0.754205,0.757699,0.753622,0.757117,1000
2023-12-27,0.757117,0.758454,0.756181,0.757518,1000
2023-12-28,0.757518,0.758626,0.756353,0.757461,1000
2023-12-29,0.757461,0.758597,0.756325,0.757461,1000
2024-01-02,0.757461,0.758690,0.750086,0.751315,1000
2024-01-03,0.751315,0.751855,0.748075,0.748615,1000
2024-01-04,0.748615,0.749822,0.747576,0.748783,1000
2024-01-05,0.748783,0.750582,0.748332,0.750131,1000
2024-01-08,0.750131,0.750468,0.748110,0.748447,1000
2024-01-09,0.748447,0.748925,0.746683,0.747161,1000
2024-01-10,0.747161,0.748422,0.746179,0.747440,1000
2024-01-11,0.747440,0.748107,0.743436,0.744103,1000
2024-01-12,0.744103,0.746769,0.743659,0.746324,1000
2024-01-16,0.746324,0.747133,0.741471,0.742280,1000
2024-01-17,0.742280,0.742840,0.738921,0.739481,1000
2024-01-18,0.739481,0.741139,0.738918,0.740576,1000
2024-01-19,0.740576,0.742952,0.740180,0.742556,1000
2024-01-22,0.742556,0.744030,0.741800,0.743273,1000
2024-01-23,0.743273,0.743626,0.741157,0.741510,1000
2024-01-24,0.741510,0.742815,0.740589,0.741895,1000
2024-01-25,0.741895,0.742732,0.740508,0.741345,1000
2024-01-26,0.741345,0.743527,0.740981,0.743163,1000
2024-01-29,0.743163,0.744749,0.742517,0.744103,1000
2024-01-30,0.744103,0.746101,0.743770,0.745768,1000
2024-01-31,0.745768,0.747585,0.745344,0.747161,1000
2024-02-01,0.747161,0.748394,0.746151,0.747384,1000
2024-02-02,0.747384,0.748250,0.742186,0.743052,1000
2024-02-05,0.743052,0.743876,0.738111,0.738934,1000
2024-02-06,0.738934,0.741168,0.738562,0.740796,1000
2024-02-07,0.740796,0.742709,0.740477,0.742390,1000
2024-02-08,0.742390,0.743698,0.741469,0.742776,1000
2024-02-09,0.742776,0.743476,0.741250,0.741950,1000
2024-02-12,0.741950,0.744667,0.741497,0.744214,1000
2024-02-13,0.744214,0.745596,0.735917,0.737300,1000
2024-02-14,0.737300,0.738761,0.736547,0.738007,1000
2024-02-15,0.738007,0.741749,0.737384,0.741125,1000
2024-02-16,0.741125,0.742512,0.740287,0.741675,1000
2024-02-20,0.741675,0.742048,0.739436,0.739809,1000
2024-02-21,0.739809,0.741276,0.739054,0.740521,1000
2024-02-22,0.740521,0.741852,0.739629,0.740960,1000
2024-02-23,0.740960,0.741907,0.739685,0.740631,1000
2024-02-26,0.740631,0.741440,0.739220,0.740028,1000
2024-02-27,0.740028,0.740891,0.738673,0.739536,1000
2024-02-28,0.739536,0.740059,0.736396,0.736920,1000
2024-02-29,0.736920,0.738080,0.735868,0.737028,1000
2024-03-01,0.737028,0.738543,0.736329,0.737844,1000
2024-03-04,0.737844,0.738678,0.736466,0.737300,1000
2024-03-05,0.737300,0.737970,0.735761,0.736431,1000
2024-03-06,0.736431,0.741010,0.735668,0.740247,1000
2024-03-07,0.740247,0.743084,0.739774,0.742611,1000
2024-03-08,0.742611,0.743670,0.741442,0.742501,1000
2024-03-11,0.742501,0.743145,0.740920,0.741565,1000
2024-03-12,0.741565,0.742401,0.740178,0.741015,1000
2024-03-13,0.741015,0.742816,0.740589,0.742390,1000
2024-03-14,0.742390,0.742896,0.739359,0.739864,1000
2024-03-15,0.739864,0.740590,0.738372,0.739098,1000
2024-03-18,0.739098,0.739933,0.737718,0.738552,1000
2024-03-19,0.738552,0.738966,0.736072,0.736485,1000
2024-03-20,0.736485,0.738026,0.735814,0.737354,1000
2024-03-21,0.737354,0.739171,0.736954,0.738771,1000
2024-03-22,0.738771,0.739401,0.734988,0.735619,1000
2024-03-25,0.735619,0.737130,0.734920,0.736431,1000
2024-03-26,0.736431,0.737835,0.735624,0.737028,1000
2024-03-27,0.737028,0.737644,0.735436,0.736052,1000
2024-03-28,0.736052,0.739708,0.735443,0.739098,1000
2024-03-29,0.739098,0.739933,0.737718,0.738552,1000
2024-04-01,0.738552,0.738977,0.736007,0.736431,1000
2024-04-02,0.736431,0.737781,0.735570,0.736920,1000
2024-04-03,0.736920,0.740124,0.736386,0.739590,1000
2024-04-04,0.739590,0.741469,0.739246,0.741125,1000
2024-04-05,0.741125,0.742075,0.735427,0.736377,1000
2024-04-08,0.736377,0.737400,0.735191,0.736214,1000
2024-04-09,0.736214,0.737319,0.735110,0.736214,1000
2024-04-10,0.736214,0.737344,0.729437,0.730567,1000
2024-04-11,0.730567,0.731208,0.729019,0.729661,1000
2024-04-12,0.729661,0.730202,0.726414,0.726956,1000
2024-04-15,0.726956,0.728179,0.725997,0.727220,1000
2024-04-16,0.727220,0.727988,0.722612,0.723380,1000
2024-04-17,0.723380,0.724990,0.722817,0.724428,1000
2024-04-18,0.724428,0.727524,0.723912,0.727008,1000
2024-04-19,0.727008,0.728444,0.726261,0.727696,1000
2024-04-22,0.727696,0.729346,0.727160,0.728810,1000
2024-04-23,0.728810,0.731688,0.728330,0.731208,1000
2024-04-24,0.731208,0.731688,0.728330,0.728810,1000
2024-04-25,0.728810,0.730726,0.728490,0.730407,1000
2024-04-26,0.730407,0.731851,0.729657,0.731101,1000
2024-04-29,0.731101,0.732977,0.730779,0.732654,1000
2024-04-30,0.732654,0.733710,0.726323,0.727379,1000
2024-05-01,0.727379,0.728151,0.725971,0.726744,1000
2024-05-02,0.726744,0.730819,0.726065,0.730140,1000
2024-05-03,0.730140,0.731583,0.729391,0.730834,1000
2024-05-06,0.730834,0.732682,0.730485,0.732332,1000
2024-05-07,0.732332,0.732941,0.728679,0.729288,1000
2024-05-08,0.729288,0.730196,0.728009,0.728916,1000
2024-05-09,0.728916,0.730784,0.728592,0.730460,1000
2024-05-10,0.730460,0.732280,0.730084,0.731904,1000
2024-05-13,0.731904,0.732679,0.730486,0.731261,1000
2024-05-14,0.731261,0.733030,0.730832,0.732601,1000
2024-05-15,0.732601,0.735055,0.732192,0.734646,1000
2024-05-16,0.734646,0.735910,0.733705,0.734970,1000
2024-05-17,0.734970,0.735829,0.733625,0.734484,1000
2024-05-20,0.734484,0.735694,0.733490,0.734700,1000
2024-05-21,0.734700,0.735055,0.732568,0.732923,1000
2024-05-22,0.732923,0.733404,0.731209,0.731689,1000
2024-05-23,0.731689,0.732010,0.729820,0.730140,1000
2024-05-24,0.730140,0.732128,0.729809,0.731797,1000
2024-05-28,0.731797,0.734052,0.731421,0.733676,1000
2024-05-29,0.733676,0.734447,0.729049,0.729820,1000
2024-05-30,0.729820,0.731999,0.729457,0.731636,1000
2024-05-31,0.731636,0.733325,0.731126,0.732815,1000
2024-06-03,0.732815,0.734454,0.732252,0.733891,1000
2024-06-04,0.733891,0.734513,0.730158,0.730780,1000
2024-06-05,0.730780,0.731315,0.729126,0.729661,1000
2024-06-06,0.729661,0.731317,0.729124,0.730780,1000
2024-06-07,0.730780,0.731450,0.726762,0.727431,1000
2024-06-10,0.727431,0.728310,0.726129,0.727008,1000
2024-06-11,0.727008,0.727860,0.725681,0.726533,1000
2024-06-12,0.726533,0.731246,0.725748,0.730460,1000
2024-06-13,0.730460,0.731055,0.726889,0.727484,1000
2024-06-14,0.727484,0.728868,0.726684,0.728067,1000
2024-06-17,0.728067,0.728708,0.726526,0.727167,1000
2024-06-18,0.727167,0.729028,0.726842,0.728704,1000
2024-06-20,0.728704,0.730330,0.728141,0.729767,1000
2024-06-21,0.729767,0.730995,0.728805,0.730034,1000
2024-06-24,0.730034,0.732599,0.729606,0.732172,1000
2024-06-25,0.732172,0.733270,0.731073,0.732172,1000
2024-06-26,0.732172,0.732589,0.729670,0.730087,1000
2024-06-27,0.730087,0.731289,0.729098,0.730300,1000
2024-06-28,0.730300,0.731636,0.729444,0.730780,1000
2024-07-01,0.730780,0.731397,0.727079,0.727696,1000
2024-07-02,0.727696,0.730949,0.727154,0.730407,1000
2024-07-03,0.730407,0.734717,0.729688,0.733999,1000
2024-07-05,0.733999,0.734911,0.732710,0.733622,1000
2024-07-08,0.733622,0.734560,0.732361,0.733299,1000
2024-07-09,0.733299,0.734426,0.732226,0.733353,1000
2024-07-10,0.733353,0.735210,0.733005,0.734862,1000
2024-07-11,0.734862,0.735666,0.733464,0.734268,1000
2024-07-12,0.734268,0.735154,0.732952,0.733837,1000
2024-07-15,0.733837,0.734213,0.731581,0.731957,1000
2024-07-16,0.731957,0.732411,0.730219,0.730674,1000
2024-07-17,0.730674,0.731850,0.729658,0.730834,1000
2024-07-18,0.730834,0.731609,0.729418,0.730194,1000
2024-07-19,0.730194,0.730542,0.728356,0.728704,1000
2024-07-22,0.728704,0.729053,0.726606,0.726956,1000
2024-07-23,0.726956,0.727861,0.725681,0.726586,1000
2024-07-24,0.726586,0.727147,0.724970,0.725531,1000
2024-07-25,0.725531,0.725935,0.723762,0.724165,1000
2024-07-26,0.724165,0.724648,0.722479,0.722961,1000
2024-07-29,0.722961,0.723496,0.721330,0.721865,1000
2024-07-30,0.721865,0.723079,0.720912,0.722126,1000
2024-07-31,0.722126,0.724762,0.721687,0.724323,1000
2024-08-01,0.724323,0.724731,0.721874,0.722282,1000
2024-08-02,0.722282,0.723340,0.721173,0.722230,1000
2024-08-05,0.722230,0.723995,0.721824,0.723589,1000
2024-08-06,0.723589,0.725437,0.723262,0.725111,1000
2024-08-07,0.725111,0.729040,0.724456,0.728385,1000
2024-08-08,0.728385,0.729132,0.726949,0.727696,1000
2024-08-09,0.727696,0.729240,0.727054,0.728597,1000
2024-08-12,0.728597,0.729265,0.727082,0.727749,1000
2024-08-13,0.727749,0.729319,0.727133,0.728704,1000
2024-08-14,0.728704,0.730517,0.728327,0.730140,1000
2024-08-15,0.730140,0.731102,0.728912,0.729874,1000
2024-08-16,0.729874,0.730862,0.728673,0.729661,1000
2024-08-19,0.729661,0.732609,0.729169,0.732118,1000
2024-08-20,0.732118,0.733970,0.731770,0.733622,1000
2024-08-21,0.733622,0.736733,0.733103,0.736214,1000
2024-08-22,0.736214,0.736722,0.734517,0.735024,1000
2024-08-23,0.735024,0.740963,0.734034,0.739973,1000
2024-08-26,0.739973,0.741883,0.739655,0.741565,1000
2024-08-27,0.741565,0.743615,0.741223,0.743273,1000
2024-08-28,0.743273,0.744167,0.741938,0.742832,1000
2024-08-29,0.742832,0.744001,0.741772,0.742942,1000
2024-08-30,0.742942,0.743305,0.740762,0.741125,1000
2024-09-03,0.741125,0.741672,0.737842,0.738389,1000
2024-09-04,0.738389,0.740154,0.737935,0.739700,1000
2024-09-05,0.739700,0.740919,0.738699,0.739919,1000
2024-09-06,0.739919,0.740421,0.736907,0.737409,1000
2024-09-09,0.737409,0.738542,0.736330,0.737463,1000
2024-09-10,0.737463,0.737973,0.734406,0.734916,1000
2024-09-11,0.734916,0.736344,0.734137,0.735565,1000
2024-09-12,0.735565,0.736668,0.734461,0.735565,1000
2024-09-13,0.735565,0.737048,0.734839,0.736323,1000
2024-09-16,0.736323,0.736939,0.734732,0.735348,1000
2024-09-17,0.735348,0.736478,0.734272,0.735402,1000
2024-09-18,0.735402,0.736261,0.734057,0.734916,1000
2024-09-19,0.734916,0.737973,0.734406,0.737463,1000
2024-09-20,0.737463,0.738433,0.736221,0.737191,1000
2024-09-23,0.737191,0.741319,0.736503,0.740631,1000
2024-09-24,0.740631,0.742742,0.740279,0.742390,1000
2024-09-25,0.742390,0.743615,0.741387,0.742611,1000
2024-09-26,0.742611,0.743725,0.741497,0.742611,1000
2024-09-27,0.742611,0.743029,0.740103,0.740521,1000
2024-09-30,0.740521,0.741440,0.739219,0.740138,1000
2024-10-01,0.740138,0.741771,0.739547,0.741180,1000
2024-10-02,0.741180,0.742485,0.740260,0.741565,1000
2024-10-03,0.741565,0.742091,0.738408,0.738934,1000
2024-10-04,0.738934,0.739424,0.735996,0.736485,1000
2024-10-07,0.736485,0.736810,0.734537,0.734862,1000
2024-10-08,0.734862,0.735443,0.731376,0.731957,1000
2024-10-09,0.731957,0.732519,0.730326,0.730887,1000
2024-10-10,0.730887,0.731631,0.726423,0.727167,1000
2024-10-11,0.727167,0.727834,0.725655,0.726322,1000
2024-10-15,0.726322,0.726690,0.724112,0.724480,1000
2024-10-16,0.724480,0.726437,0.724154,0.726111,1000
